,age,education-num,capital-gain,hours-per-week,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,income
33006,0.506849315,0.666666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33007,0,0.266666667,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33008,0.630136986,0.8,0,0.193877551,0,0,0,0,0,0,1,0,0,1,0,0,0,<=50K
33009,0.397260274,0.533333333,0,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
33010,0.616438356,0.866666667,0.787051056,0.448979592,0,0,0,0,1,0,0,0,1,0,0,0,0,>50K
33011,0.506849315,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33012,0.068493151,0.533333333,0,0.448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33013,0.602739726,0.2,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33014,0.767123288,0.533333333,0,0.193877551,0,0,0,0,0,0,1,0,1,0,0,0,0,<=50K
33015,0.479452055,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33016,0.095890411,0.533333333,0,0.602040816,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33017,0.246575342,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33018,0.328767123,0.6,0,0.193877551,0,0,0,0,0,1,0,0,0,0,0,1,0,<=50K
33019,0.191780822,0.8,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33020,0.493150685,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33021,0.109589041,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33022,0.02739726,0.6,0,0.091836735,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33023,0.260273973,0.8,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33024,0.342465753,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33025,0.383561644,1,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33026,0.219178082,0.4,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33027,0.123287671,0.6,0.699330588,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33028,0.219178082,0.466666667,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33029,0.219178082,0.4,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33030,0.260273973,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33031,0.054794521,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33032,0,0.4,0,0.142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33033,0.383561644,0.666666667,0,0.346938776,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33034,0.383561644,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33035,0.328767123,0.866666667,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33036,0.095890411,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33037,0.547945205,0.533333333,0,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
33038,0.424657534,0.533333333,0,0.295918367,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33039,0.191780822,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33040,0.219178082,0.6,0.772652673,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33041,0.328767123,0.8,0.777173972,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33042,0.328767123,0.133333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33043,0.630136986,0.533333333,0,0.244897959,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33044,0.301369863,0.533333333,0,0.173469388,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33045,0.150684932,0.6,0,0.448979592,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33046,0.01369863,0.466666667,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33047,0.068493151,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33048,0.342465753,0.533333333,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33049,0.410958904,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33050,0.219178082,0.533333333,0,0.428571429,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33051,0.232876712,0.533333333,0,0.346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33052,0.01369863,0.533333333,0,0.091836735,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33053,0.671232877,0.2,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33054,0.301369863,0.666666667,0.777173972,0.551020408,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
33055,0.246575342,0.333333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33056,0.534246575,0.533333333,0,0.346938776,1,0,0,0,0,0,0,0,0,0,1,0,0,<=50K
33057,0.397260274,0.866666667,0,0.418367347,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33058,0.054794521,0.6,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33059,0.561643836,0.533333333,0,0.846938776,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33060,0.671232877,0.6,0,0.193877551,0,0,0,0,0,0,1,0,1,0,0,0,0,<=50K
33061,0.109589041,0.8,0,0.295918367,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33062,0.547945205,0.666666667,0,0.469387755,0,0,0,1,0,0,0,0,1,0,0,0,0,<=50K
33063,0.150684932,0.6,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33064,0.287671233,0.666666667,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33065,0.547945205,0.533333333,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33066,0.095890411,0.066666667,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33067,0.260273973,0.533333333,0,0.397959184,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
33068,0.342465753,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33069,0.205479452,0.866666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33070,0.246575342,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33071,0.315068493,0.6,0,0.397959184,0,0,0,0,0,1,0,0,0,0,0,1,0,<=50K
33072,0.123287671,0.466666667,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
33073,0.328767123,0.533333333,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33074,0.452054795,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33075,0.04109589,0.6,0,0.091836735,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33076,0.260273973,0.8,0.835362896,0.653061224,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33077,0.109589041,0.6,0,0.448979592,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33078,0.616438356,0.6,0,0.428571429,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33079,0.068493151,0.533333333,0,0.346938776,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33080,0.479452055,0.733333333,0.826394269,0.397959184,0,0,0,0,0,0,1,0,0,0,0,1,0,>50K
33081,0.424657534,0.866666667,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33082,0.726027397,0.533333333,0,0.142857143,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33083,0.328767123,0.8,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
33084,0.054794521,0.6,0.772652673,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33085,0.301369863,0.6,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33086,0.164383562,0.666666667,0,0.602040816,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33087,0.150684932,0.533333333,0,0.346938776,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33088,0.191780822,0.533333333,0,0.397959184,0,0,1,0,0,0,0,0,0,1,0,0,0,<=50K
33089,0.082191781,0.2,0,0.193877551,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33090,0.506849315,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33091,0.767123288,0.533333333,0,0.775510204,0,0,0,0,0,0,1,0,1,0,0,0,0,<=50K
33092,0.164383562,0.8,0,0.346938776,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
33093,0.068493151,0.6,0,0.091836735,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33094,0.547945205,0.866666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33095,0.328767123,0.533333333,0,0.316326531,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33096,0.301369863,0.066666667,0,0.704081633,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33097,0.109589041,0.6,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,>50K
33098,0.780821918,0.2,0,0.193877551,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33099,0.383561644,0.533333333,0,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
33100,0.01369863,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33101,0.095890411,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33102,0.383561644,0.266666667,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33103,0.205479452,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33104,0.493150685,0.6,0,0.479591837,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33105,0.452054795,0.4,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
33106,0.246575342,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33107,0.095890411,0.8,0,0.448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33108,0.205479452,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33109,0.054794521,0.333333333,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33110,0.342465753,0.866666667,0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,>50K
33111,0.273972603,0.6,0,0.43877551,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33112,0.493150685,0.666666667,1,0.755102041,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33113,0.232876712,0.333333333,0,0.295918367,0,0,0,1,0,0,0,0,0,0,0,1,0,<=50K
33114,0.164383562,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33115,0.520547945,0.866666667,0,0.62244898,0,0,0,0,0,0,1,0,0,0,1,0,0,>50K
33116,0.164383562,0.6,0.668602899,0.448979592,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33117,0.726027397,0.6,0,0.153061224,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33118,0.123287671,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33119,0.465753425,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33120,0.561643836,0.533333333,0,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,<=50K
33121,0.136986301,0.8,0,0.551020408,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33122,0,0.466666667,0,0.173469388,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33123,0.164383562,0.8,0,0.520408163,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33124,0.123287671,0.8,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33125,0.191780822,0.533333333,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33126,0.068493151,0.333333333,0,0.295918367,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33127,0.150684932,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33128,0.150684932,0.6,0,0.448979592,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33129,0.04109589,0.6,0,0.234693878,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33130,0.561643836,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33131,0.082191781,0.533333333,0,0.969387755,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33132,0.232876712,0.8,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33133,0.205479452,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33134,0.02739726,0.266666667,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33135,0.246575342,0.4,0,0.316326531,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
33136,0.054794521,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33137,0.438356164,0.2,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33138,0.273972603,0.8,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33139,0.260273973,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33140,0.369863014,0.666666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33141,0.301369863,0.866666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33142,0.260273973,0.8,0.718413134,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33143,0.493150685,0.8,0.704384449,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33144,0.095890411,0.533333333,0,0.367346939,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33145,0.315068493,0.6,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33146,0.410958904,0.533333333,0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
33147,0.01369863,0.4,0,0.071428571,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33148,0.205479452,0.533333333,0,0.37755102,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33149,0.054794521,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33150,0.136986301,0.466666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33151,0.164383562,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33152,0.232876712,0.6,0,0.448979592,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
33153,0.383561644,0.866666667,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,>50K
33154,0.356164384,0.8,0,0.448979592,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33155,0.630136986,0.6,0,0.479591837,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33156,0.123287671,0.533333333,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33157,0.342465753,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33158,0.054794521,0.6,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33159,0.260273973,0.8,0.835362896,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33160,0.369863014,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33161,0.01369863,0.533333333,0,0.295918367,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33162,0.712328767,0.333333333,0,0.153061224,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33163,0.315068493,0.733333333,0,0.704081633,1,0,0,0,0,0,0,0,0,0,1,0,0,<=50K
33164,0.273972603,0.533333333,0,0.173469388,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33165,0.301369863,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33166,0.547945205,0.8,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33167,0.150684932,0.533333333,0,0.397959184,0,0,0,0,0,1,0,0,0,0,1,0,0,<=50K
33168,0.082191781,0.533333333,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33169,0.04109589,0.533333333,0,0.295918367,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33170,0.397260274,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33171,0.369863014,0.866666667,0,0.153061224,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33172,0.191780822,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33173,0.095890411,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33174,0.506849315,0.8,0,0.346938776,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33175,0.150684932,0.666666667,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33176,0.178082192,0.8,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33177,0.342465753,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33178,0,0.466666667,0,0.142857143,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33179,0.205479452,0.8,0,0.724489796,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33180,0.109589041,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33181,0.438356164,0.933333333,1,0.5,0,0,0,0,0,0,1,0,0,0,0,1,0,>50K
33182,0.246575342,0.533333333,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33183,0.205479452,0.8,0.804411404,0.397959184,0,0,0,0,0,1,0,0,1,0,0,0,0,>50K
33184,0,0.4,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33185,0.602739726,0.866666667,0,0.397959184,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
33186,0.534246575,0.533333333,0,0.397959184,0,0,0,0,0,0,1,0,0,0,0,1,0,<=50K
33187,0.452054795,0.533333333,0,0.510204082,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
33188,0.205479452,0.666666667,0,0.418367347,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33189,0.328767123,0.6,0,0.397959184,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
33190,0.328767123,0.866666667,0,0.653061224,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33191,0.02739726,0.333333333,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33192,0.01369863,0.533333333,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33193,0.109589041,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33194,0.054794521,0.533333333,0,0.346938776,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33195,0.232876712,0.8,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33196,0.191780822,0.266666667,0,0.653061224,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33197,0.260273973,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33198,0.02739726,0.6,0,0.295918367,0,0,0,0,1,0,0,0,0,1,0,0,0,<=50K
33199,0.246575342,0.733333333,0,0.448979592,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33200,0.301369863,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33201,0.178082192,0.666666667,0,0.336734694,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
33202,0.575342466,0.8,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33203,0.150684932,0.6,0,0.295918367,0,0,0,0,0,1,0,0,0,0,0,1,0,<=50K
33204,0.410958904,1,0,0.224489796,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33205,0.136986301,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33206,0.534246575,0.533333333,0,0.520408163,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33207,0.01369863,0.533333333,0,0.193877551,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33208,0.534246575,0.533333333,0.835362896,0.234693878,0,0,1,0,0,0,0,0,0,0,0,0,1,>50K
33209,0.315068493,0.8,0,0.653061224,0,0,0,0,1,0,0,0,1,0,0,0,0,>50K
33210,0.301369863,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33211,0.095890411,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33212,0.082191781,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33213,0.260273973,0.533333333,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33214,0.520547945,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33215,0.082191781,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33216,0.301369863,0.8,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33217,0.205479452,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,0,0,1,0,0,<=50K
33218,0.205479452,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33219,0,0.4,0,0.316326531,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33220,0.164383562,0.8,0,0.346938776,0,0,1,0,0,0,0,0,0,0,0,0,1,<=50K
33221,0.506849315,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33222,0.273972603,0.733333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33223,0.424657534,0.866666667,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33224,0,0.333333333,0,0.244897959,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33225,0.328767123,0.533333333,0,0.397959184,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33226,0.356164384,0.733333333,0,0.602040816,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33227,0.164383562,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
33228,0.356164384,0.8,0,0.704081633,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33229,0.397260274,0.533333333,0,0.418367347,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33230,0.342465753,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33231,0.260273973,0.8,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33232,0.191780822,0.533333333,0,0.755102041,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33233,0.589041096,0.4,0,0.704081633,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33234,0.452054795,0.666666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33235,0.178082192,0.6,0,0.397959184,0,0,0,0,0,1,0,0,1,0,0,0,0,<=50K
33236,0.068493151,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33237,0.547945205,0.8,0,0.367346939,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33238,0.356164384,0.8,0,0.37755102,1,0,0,0,0,0,0,0,1,0,0,0,0,<=50K
33239,0.561643836,0.6,0,0.704081633,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33240,0.123287671,0.8,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33241,0.123287671,0.6,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33242,0.287671233,0.6,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,>50K
33243,0.123287671,0.8,0,0.397959184,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33244,0.575342466,0.533333333,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33245,0.328767123,0.6,0,0.397959184,0,0,0,1,0,0,0,0,0,0,0,1,0,<=50K
33246,0.054794521,0.6,0,0.030612245,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33247,0.178082192,0.533333333,0,0.397959184,0,0,0,0,0,1,0,0,0,0,1,0,0,<=50K
33248,0.260273973,0.6,0,0.806122449,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33249,0.356164384,0.6,0,0.43877551,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33250,0.698630137,0.2,0,0.295918367,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33251,0.01369863,0.533333333,0,0.295918367,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33252,0.082191781,0.8,0,0.295918367,0,0,0,0,1,0,0,0,0,0,0,1,0,<=50K
33253,0.356164384,0.866666667,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33254,0.369863014,0.533333333,0,0.295918367,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
33255,0.356164384,0.6,0,0.551020408,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33256,0.575342466,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,<=50K
33257,0.246575342,0.2,0,0.244897959,0,0,0,1,0,0,0,0,1,0,0,0,0,<=50K
33258,0.602739726,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33259,0.479452055,0.6,0,0.602040816,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33260,0.273972603,0.533333333,0,0.397959184,0,0,1,0,0,0,0,1,0,0,0,0,0,>50K
33261,0.547945205,0.6,0,0.908163265,0,0,0,1,0,0,0,0,0,0,1,0,0,>50K
33262,0.178082192,0.866666667,0,0.193877551,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33263,0.287671233,0.666666667,0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,<=50K
33264,0.397260274,0.6,0,0.346938776,1,0,0,0,0,0,0,0,0,0,1,0,0,<=50K
33265,0.068493151,0.533333333,0,0.397959184,0,0,0,0,1,0,0,0,0,0,1,0,0,<=50K
33266,0.643835616,0.6,0,0.397959184,1,0,0,0,0,0,0,0,0,0,0,1,0,<=50K
